color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genre,Title
4070,1,4,112.0,91.0,18.0,307.0,1250,935.0,15935068.0,733,19331,2899,761,0.0,317.0,43,9,2500000.0,1993.0,805.0,4.3,1.85,949,14,Jason Goes to Hell: The Final Friday 
4072,1,1080,114.0,100.0,1000.0,220.0,489,989.0,11694528.0,281,7721,2165,1456,0.0,72.0,43,9,3000000.0,2005.0,744.0,7.2,1.85,635,3,Dave Chappelle's Block Party 
4075,1,124,49.0,84.0,23.0,706.0,572,1000.0,10017041.0,1048,8265,4815,1740,3.0,20.0,43,9,3000000.0,2009.0,927.0,5.9,1.85,545,3,Next Day Air 
4081,1,1152,37.0,99.0,18.0,233.0,980,939.0,7059537.0,987,8279,2321,1280,0.0,101.0,43,7,3000000.0,2006.0,407.0,3.0,1.85,837,3,Phat Girlz 
4082,1,1300,405.0,109.0,0.0,48.0,155,140.0,8114507.0,1218,95362,328,194,1.0,270.0,43,9,3000000.0,2013.0,63.0,7.9,1.85,62000,6,Before Midnight 
4083,1,249,29.0,95.0,4.0,152.0,1765,641.0,7888703.0,664,8465,1389,1407,1.0,65.0,43,6,3000000.0,1987.0,168.0,3.2,1.85,491,3,Teen Wolf Too 
4084,1,394,81.0,97.0,152.0,135.0,1,674.0,7282851.0,79,9502,1395,1046,1.0,100.0,43,9,3000000.0,1988.0,174.0,6.5,1.85,812,14,Phantasm II 
4086,1,1178,75.0,90.0,15.0,453.0,1312,953.0,5844929.0,62,6000,2510,858,1.0,109.0,43,7,3000000.0,2002.0,625.0,7.0,1.85,595,6,Real Women Have Curves 
4089,1,290,82.0,96.0,70.0,163.0,978,883.0,4170647.0,93,14548,1616,1867,0.0,161.0,42,9,1900000.0,1999.0,183.0,6.9,1.85,1000,6,East Is East 
4090,1,1235,48.0,82.0,0.0,51.0,270,472.0,4142507.0,192,3665,858,579,1.0,81.0,43,9,3000000.0,2000.0,324.0,4.4,1.85,131,3,Whipped 
4091,1,1109,33.0,109.0,300.0,200.0,1846,729.0,4109095.0,542,8239,1292,2028,0.0,92.0,43,9,3000000.0,1996.0,257.0,6.0,1.85,0,6,Kama Sutra: A Tale of Love 
4094,1,83,22.0,98.0,16.0,222.0,2171,687.0,3902679.0,721,3943,1806,1917,0.0,49.0,43,9,3000000.0,1993.0,233.0,5.3,1.66,217,7,Warlock: The Armageddon 
4095,1,1571,30.0,95.0,45.0,267.0,745,578.0,3559990.0,790,8005,1363,677,0.0,49.0,43,9,3000000.0,1997.0,341.0,5.3,1.85,417,3,8 Heads in a Duffel Bag 
4097,1,696,79.0,104.0,11.0,194.0,1750,11000.0,3287435.0,918,8603,12250,98,2.0,115.0,43,9,4500000.0,2001.0,813.0,7.1,1.85,430,6,Thirteen Conversations About One Thing 
4098,1,318,49.0,87.0,18.0,844.0,1067,3000.0,3071947.0,723,18711,9555,1121,3.0,183.0,43,9,3500000.0,1999.0,2000.0,5.4,1.85,0,3,Jawbreaker 
4099,1,845,42.0,108.0,232.0,353.0,1472,10000.0,2961991.0,476,15885,11459,496,4.0,78.0,43,9,3300000.0,1996.0,721.0,6.9,1.85,0,6,Basquiat 
4101,1,505,152.0,94.0,151.0,29.0,1517,113.0,2912363.0,1310,25063,278,2005,1.0,177.0,42,9,3000000.0,2005.0,64.0,7.3,2.35,0,6,Tsotsi 
4103,1,515,23.0,89.0,269.0,24.0,997,489.0,2223990.0,398,761,539,2096,1.0,14.0,43,9,3000000.0,2003.0,26.0,6.6,1.85,26,3,DysFunktional Family 
4104,1,893,254.0,102.0,0.0,387.0,783,40000.0,1821983.0,687,31089,43810,1715,0.0,261.0,43,9,3000000.0,2014.0,3000.0,5.4,2.35,20000,6,Tusk 
4105,1,207,305.0,120.0,0.0,38.0,968,717.0,2181290.0,976,356181,852,967,0.0,809.0,38,9,3000000.0,2003.0,78.0,8.4,2.35,43000,6,Oldboy 
4106,1,347,19.0,110.0,13.0,221.0,1441,439.0,2848578.0,1153,3942,1567,456,0.0,65.0,43,6,3500000.0,2010.0,399.0,6.3,1.78,0,6,Letters to God 
4107,1,650,272.0,86.0,59.0,104.0,1753,694.0,703002.0,501,37495,1249,1772,4.0,230.0,6,5,3000000.0,2011.0,324.0,6.1,2.35,37000,3,Hobo with a Shotgun 
4114,1,933,156.0,87.0,21.0,416.0,22,4000.0,418268.0,784,37156,8353,121,3.0,129.0,43,9,3000000.0,2012.0,3000.0,5.3,2.35,0,3,Bachelorette 
4117,1,1538,82.0,93.0,78.0,197.0,2146,536.0,200803.0,950,7988,1467,264,3.0,71.0,43,9,3000000.0,2012.0,317.0,5.3,1.78,0,3,Tim and Eric's Billion Dollar Movie 
4118,1,1380,175.0,111.0,81.0,81.0,399,3000.0,33631221.0,483,48562,3784,899,1.0,145.0,43,9,25000000.0,2014.0,571.0,6.0,2.35,0,6,The Gambler 
4120,1,973,40.0,98.0,7.0,17.0,1191,289.0,95016.0,49,11074,362,2103,0.0,56.0,15,9,2700000.0,2004.0,38.0,7.4,1.85,442,6,Summer Storm 
4122,1,380,63.0,88.0,26.0,236.0,208,487.0,143000.0,909,4122,1495,1841,0.0,48.0,43,9,5000000.0,2009.0,298.0,4.1,2.35,0,14,Chain Letter 
4123,1,648,20.0,97.0,700.0,56.0,1616,599.0,39852.0,502,1238,1030,1945,1.0,25.0,43,9,3000000.0,1999.0,325.0,6.7,1.85,117,6,Just Looking 
4124,1,1648,174.0,122.0,87.0,605.0,1223,2000.0,22000.0,944,30511,4920,2140,4.0,226.0,15,9,3000000.0,2011.0,683.0,5.8,2.35,0,6,The Divide 
4128,1,1536,451.0,108.0,13000.0,11000.0,46,40000.0,334185206.0,687,306336,79957,155,0.0,736.0,43,6,200000000.0,2010.0,25000.0,6.5,1.85,24000,1,Alice in Wonderland 
4141,1,874,343.0,105.0,0.0,502.0,545,2000.0,201148159.0,516,103749,4671,1492,1.0,323.0,43,6,95000000.0,2015.0,520.0,7.0,2.35,56000,6,Cinderella 
4144,1,1619,71.0,113.0,179.0,11.0,1390,119.0,5595428.0,453,28951,167,1877,0.0,257.0,5,9,2900000.0,1998.0,14.0,8.0,2.35,0,6,Central Station 
4147,1,1502,35.0,105.0,39.0,183.0,1460,267.0,3123749.0,387,746,1231,292,8.0,27.0,43,9,1500000.0,2005.0,225.0,6.5,1.85,88,3,Boynton Beach Club 
4151,1,42,251.0,89.0,192.0,142.0,1417,447.0,3645438.0,295,55040,923,1853,1.0,539.0,13,10,2200000.0,2003.0,236.0,6.8,2.35,0,9,High Tension 
4154,1,274,159.0,116.0,153.0,165.0,1634,275.0,22201636.0,545,33567,727,714,1.0,206.0,43,9,8000000.0,2005.0,247.0,7.4,1.85,0,6,Hustle & Flow 
4155,0,137,181.0,120.0,0.0,102.0,996,105.0,25000000.0,1013,175196,527,860,2.0,350.0,43,5,2883848.0,1959.0,103.0,8.3,1.66,10000,3,Some Like It Hot 
4156,1,737,110.0,88.0,152.0,181.0,1999,935.0,19170001.0,733,21359,1855,2540,0.0,270.0,43,9,2800000.0,1988.0,448.0,5.3,1.85,0,9,Friday the 13th Part VII: The New Blood 
4157,0,1606,213.0,102.0,149.0,357.0,1997,695.0,22202612.0,880,291875,2509,246,3.0,533.0,43,8,2800000.0,1939.0,421.0,8.1,1.37,14000,1,The Wizard of Oz 
4158,0,1029,129.0,106.0,0.0,481.0,1644,1000.0,86300000.0,867,112671,2703,2374,0.0,315.0,43,6,2800000.0,1974.0,595.0,8.0,1.85,14000,3,Young Frankenstein 
4159,1,511,280.0,95.0,0.0,192.0,1891,569.0,952620.0,926,40800,1797,1195,0.0,332.0,43,9,2000000.0,2007.0,529.0,5.7,1.85,0,9,Diary of the Dead 
4161,1,1607,61.0,113.0,9.0,42.0,1607,402.0,9054736.0,1079,5744,787,2490,1.0,57.0,43,9,2700000.0,1997.0,222.0,7.1,1.66,381,6,Ulee's Gold 
4168,1,1029,121.0,93.0,0.0,628.0,504,1000.0,119500000.0,867,95294,4701,927,0.0,363.0,43,9,2600000.0,1974.0,1000.0,7.8,2.35,12000,3,Blazing Saddles 
4169,1,829,166.0,97.0,17.0,74.0,2046,158.0,32600000.0,711,29488,467,1411,0.0,326.0,43,9,1800000.0,1984.0,84.0,5.9,1.85,0,14,Friday the 13th: The Final Chapter 
4171,1,629,29.0,140.0,133.0,239.0,539,443.0,3130592.0,1175,10755,1269,2274,1.0,69.0,42,9,2600000.0,1987.0,249.0,7.8,1.66,963,6,Maurice 
4173,1,1271,107.0,109.0,7.0,1000.0,348,40000.0,10654581.0,687,45500,52621,464,0.0,260.0,43,9,34000000.0,1999.0,9000.0,5.3,1.85,1000,6,The Astronaut's Wife 
4175,1,1119,173.0,66.0,76.0,36.0,1515,123.0,38108.0,737,40878,239,338,0.0,124.0,39,9,2600000.0,2007.0,76.0,7.2,1.85,0,14,Timecrimes 
4180,1,1076,129.0,86.0,89.0,555.0,51,713.0,40041683.0,435,34620,3421,995,6.0,107.0,43,9,2500000.0,2013.0,584.0,5.1,1.85,0,3,A Haunted House 
4181,1,389,30.0,87.0,67.0,67.0,2176,871.0,33349949.0,111,9010,1111,646,0.0,199.0,43,6,2500000.0,2012.0,118.0,5.1,1.85,0,5,2016: Obama's America 
4183,1,1563,75.0,149.0,15000.0,982.0,348,15000.0,25809813.0,1339,50311,28713,766,6.0,212.0,43,6,26000000.0,1996.0,9000.0,6.9,1.37,0,6,That Thing You Do! 
4184,1,1578,162.0,98.0,24.0,67.0,459,381.0,14400000.0,1334,28589,684,1787,0.0,532.0,43,9,2500000.0,1982.0,128.0,4.6,2.35,0,12,Halloween III: Season of the Witch 
4187,1,932,26.0,75.0,15.0,36.0,1205,1000.0,32230907.0,331,6062,1385,530,0.0,30.0,43,9,2500000.0,2013.0,309.0,6.7,1.85,0,3,Kevin Hart: Let Me Explain 
4188,1,555,63.0,104.0,835.0,535.0,2085,18000.0,6401336.0,751,36996,19923,794,2.0,153.0,43,9,2500000.0,1991.0,595.0,7.1,1.78,0,6,My Own Private Idaho 
4189,1,1652,205.0,102.0,0.0,294.0,1471,625.0,26781723.0,98,187595,1655,1170,3.0,978.0,43,9,2500000.0,2004.0,379.0,7.6,2.35,0,6,Garden State 
4190,1,1300,121.0,105.0,0.0,4.0,785,15.0,5400000.0,507,183288,36,651,1.0,395.0,43,9,2500000.0,1995.0,12.0,8.1,1.85,22000,6,Before Sunrise 
4192,1,45,74.0,107.0,7.0,442.0,1837,745.0,1282084.0,141,6221,2125,1593,1.0,87.0,43,9,2500000.0,1999.0,631.0,7.0,2.35,500,6,Jesus' Son 
4195,1,615,252.0,89.0,14.0,215.0,1060,902.0,3325638.0,465,52509,1980,106,3.0,84.0,43,7,2500000.0,2012.0,291.0,7.1,2.35,13000,6,Robot & Frank 
4196,1,600,72.0,106.0,148.0,471.0,1073,900.0,395592.0,1201,21202,2972,87,1.0,134.0,39,9,2000000.0,2003.0,648.0,7.6,1.85,0,6,My Life Without Me 
4197,1,636,220.0,95.0,53.0,478.0,943,8000.0,6851969.0,1231,105591,10040,599,1.0,178.0,43,9,2500000.0,2013.0,1000.0,7.1,2.35,10000,6,The Spectacular Now 
4199,1,914,197.0,101.0,119.0,0.0,1970,334.0,12995673.0,137,52286,338,2311,1.0,345.0,43,9,2500000.0,2008.0,4.0,7.7,1.78,24000,3,Religulous 
4200,1,838,14.0,112.0,9.0,125.0,1899,860.0,173783.0,799,578,1252,861,0.0,34.0,43,5,2500000.0,2008.0,130.0,7.6,1.85,588,5,Fuel 
4202,0,1275,191.0,92.0,43.0,936.0,1937,989.0,114324072.0,473,185345,4730,1202,0.0,392.0,43,7,20000000.0,2004.0,939.0,6.7,2.35,0,3,Dodgeball: A True Underdog Story 
4203,1,1046,18.0,100.0,0.0,249.0,317,640.0,71904.0,743,806,1491,856,1.0,18.0,43,7,2500000.0,2006.0,261.0,5.7,1.85,140,6,Eye of the Dolphin 
4204,1,1279,28.0,80.0,0.0,5.0,645,191.0,99851.0,384,1138,210,840,0.0,30.0,43,9,2500000.0,2010.0,12.0,7.1,1.78,0,5,8: The Mormon Proposition 
4205,1,623,22.0,106.0,8.0,315.0,147,611.0,115504.0,800,4820,1739,2269,2.0,26.0,42,7,14000000.0,2008.0,397.0,6.2,2.35,0,6,The Other End of the Line 
4206,1,1447,62.0,103.0,24.0,10.0,1822,127.0,5725.0,126,10220,163,2228,0.0,110.0,15,9,8400000.0,2000.0,10.0,6.1,2.35,560,14,Anatomy 
4207,1,37,47.0,90.0,8.0,35.0,859,426.0,75727.0,824,5699,862,2372,0.0,40.0,43,7,2500000.0,2008.0,399.0,5.9,1.85,0,6,Sleep Dealer 
4208,1,627,238.0,96.0,571.0,370.0,1690,2000.0,322157.0,838,61787,4590,1912,0.0,203.0,43,9,2500000.0,2010.0,973.0,6.8,1.85,19000,6,Super 
4212,1,1443,28.0,120.0,0.0,702.0,793,1000.0,5731103.0,128,4100,5963,110,10.0,35.0,43,9,2400000.0,1996.0,748.0,6.8,1.85,352,6,Get on the Bus 
4213,1,1328,25.0,101.0,9.0,201.0,1415,973.0,978908.0,875,4057,2306,1314,0.0,90.0,34,7,2400000.0,2006.0,872.0,5.1,2.35,250,6,Thr3e 
4216,1,1426,172.0,101.0,222.0,698.0,1049,1000.0,327919.0,1267,99177,3282,1005,0.0,192.0,42,10,1500000.0,2006.0,788.0,7.7,1.85,11000,6,This Is England 
4219,1,198,8.0,105.0,29.0,76.0,37,847.0,178739.0,709,1015,1668,2030,0.0,10.0,43,7,2450000.0,2011.0,618.0,3.9,1.85,566,6,Go for It! 
4228,1,1479,235.0,91.0,49.0,20.0,462,72.0,36200000.0,1120,31952,174,377,0.0,372.0,43,9,4000000.0,1982.0,31.0,5.7,2.35,0,14,Friday the 13th Part III 
4229,1,312,160.0,92.0,13.0,17.0,1427,42.0,21300000.0,1319,22521,170,650,0.0,342.0,43,9,2200000.0,1985.0,27.0,4.7,1.85,1000,14,Friday the 13th: A New Beginning 
4230,1,1055,18.0,117.0,84.0,275.0,1298,861.0,379643.0,525,1573,2161,1,0.0,29.0,43,7,2200000.0,2007.0,425.0,5.9,1.85,285,6,The Last Sin Eater 
4238,0,1641,97.0,172.0,355.0,188.0,1994,749.0,23650000.0,998,40359,1941,529,5.0,235.0,43,5,2100000.0,1946.0,208.0,8.1,1.37,0,6,The Best Years of Our Lives 
4240,1,1245,67.0,89.0,16.0,14.0,1642,117.0,313436.0,731,12244,155,2338,0.0,95.0,31,9,15500000.0,2001.0,21.0,7.6,1.85,0,6,Elling 
4247,1,1521,167.0,115.0,92.0,177.0,475,559.0,24800000.0,1148,89403,1456,1511,0.0,358.0,42,0,2000000.0,1963.0,201.0,7.5,1.37,0,14,From Russia with Love 
4248,1,1052,49.0,96.0,6.0,14.0,962,40.0,792966.0,1093,4663,99,1502,2.0,40.0,43,9,2300000.0,1989.0,30.0,5.1,1.33,321,3,The Toxic Avenger Part II 
4251,1,353,533.0,100.0,421.0,159.0,1804,314.0,14673301.0,870,112899,1062,1028,0.0,631.0,43,9,2000000.0,2014.0,189.0,6.9,2.35,45000,9,It Follows 
4254,0,519,177.0,87.0,750.0,41.0,286,745.0,9003011.0,1373,133966,1396,1415,0.0,294.0,3,9,2000000.0,1981.0,531.0,7.6,2.35,0,14,Mad Max 2: The Road Warrior 
4255,1,218,77.0,102.0,32.0,75.0,125,483.0,11546543.0,75,34520,768,947,1.0,146.0,17,9,2000000.0,1994.0,147.0,7.6,2.35,0,3,The Legend of Drunken Master 
4257,1,897,123.0,118.0,108.0,103.0,257,173.0,11533945.0,47,77551,563,1118,0.0,434.0,43,9,2000000.0,1999.0,148.0,7.6,1.85,0,6,Boys Don't Cry 
4258,1,225,218.0,86.0,9.0,32.0,1071,120.0,12555230.0,430,18566,218,12,0.0,154.0,13,9,2000000.0,2011.0,44.0,5.3,1.85,0,6,Silent House 
4259,1,460,215.0,137.0,207.0,155.0,2086,380.0,11284657.0,1224,259379,927,1606,3.0,407.0,15,9,2000000.0,2006.0,284.0,8.5,2.35,39000,6,The Lives of Others 
4260,1,35,34.0,129.0,589.0,341.0,62,690.0,34522221.0,121,15401,2300,2345,7.0,175.0,43,7,2000000.0,2011.0,589.0,7.0,2.35,10000,6,Courageous 
4263,1,1507,167.0,80.0,162.0,0.0,340,23.0,7002255.0,964,42462,29,339,0.0,312.0,13,7,9500000.0,2003.0,6.0,7.8,1.66,0,6,The Triplets of Belleville 
4264,1,223,56.0,89.0,149.0,580.0,837,912.0,6719300.0,949,8224,3163,835,3.0,132.0,6,7,2000000.0,1998.0,752.0,7.2,1.85,0,6,Smoke Signals 
4266,1,1300,211.0,80.0,0.0,3.0,53,50.0,5792822.0,1372,168398,65,1577,0.0,492.0,43,9,2700000.0,2004.0,8.0,8.0,1.85,13000,6,Before Sunset 
4267,1,29,157.0,115.0,0.0,35.0,1046,85.0,5383834.0,12,173551,318,886,0.0,361.0,27,9,2000000.0,2000.0,79.0,8.1,1.85,11000,6,Amores Perros 
4268,1,203,126.0,100.0,308.0,374.0,1840,1000.0,4599680.0,527,68222,2186,1412,2.0,545.0,43,9,1500000.0,2003.0,482.0,6.8,1.85,0,6,Thirteen 
4270,1,372,365.0,100.0,81.0,179.0,1897,34000.0,6531491.0,619,111658,34446,1453,2.0,297.0,43,9,2000000.0,2010.0,248.0,7.2,1.85,20000,6,Winter's Bone 
4273,1,1110,151.0,91.0,244.0,244.0,246,538.0,3885134.0,1000,31130,1349,1754,0.0,243.0,43,9,2000000.0,2005.0,363.0,7.4,1.85,0,6,Me and You and Everyone We Know 
4275,1,1026,158.0,96.0,31.0,328.0,646,804.0,3590010.0,1368,20885,3013,1258,0.0,60.0,42,9,2000000.0,2015.0,625.0,6.1,1.85,0,6,We Are Your Friends 
4277,1,324,118.0,116.0,453.0,2000.0,381,24000.0,3335839.0,555,54657,50313,1845,2.0,222.0,43,9,2000000.0,2005.0,23000.0,7.0,1.85,0,6,Harsh Times 
4278,1,687,39.0,97.0,5.0,349.0,1245,1000.0,2557668.0,336,3911,2739,2342,1.0,22.0,43,7,2000000.0,2015.0,426.0,5.3,1.85,0,6,Captive 
4279,1,1491,108.0,101.0,0.0,685.0,655,8000.0,2506446.0,717,8662,11327,255,0.0,172.0,43,9,2000000.0,2002.0,724.0,4.7,1.85,134,3,Full Frontal 
4280,1,896,65.0,98.0,85.0,186.0,1982,265.0,7369373.0,747,4288,901,2143,1.0,74.0,42,9,2000000.0,1986.0,194.0,5.7,1.85,0,14,Witchboard 
4283,1,736,160.0,101.0,263.0,37.0,1658,71.0,1984378.0,1258,27346,226,2003,3.0,206.0,43,10,2000000.0,2006.0,51.0,6.5,1.78,0,6,Shortbus 
4284,1,92,231.0,90.0,56.0,0.0,1792,56.0,2283276.0,94,46107,56,2571,0.0,156.0,24,9,1500000.0,2008.0,0.0,8.0,1.85,0,6,Waltz with Bashir 
4285,1,498,7.0,120.0,0.0,40.0,1184,178.0,1098224.0,1025,397,359,326,1.0,30.0,43,7,2000000.0,2003.0,69.0,3.3,1.85,32,1,"The Book of Mormon Movie, Volume 1: The Journey "
4287,1,979,168.0,102.0,22.0,80.0,500,10000.0,1477002.0,37,16645,11184,200,3.0,72.0,43,9,2000000.0,2015.0,1000.0,6.9,2.35,0,6,The Diary of a Teenage Girl 
4289,0,358,107.0,100.0,90.0,65.0,299,168.0,1134049.0,673,5475,408,1803,0.0,44.0,42,6,2000000.0,2007.0,142.0,8.1,1.85,0,8,In the Shadow of the Moon 
4291,0,453,123.0,89.0,13.0,218.0,215,373.0,653621.0,531,5615,1136,1496,0.0,64.0,43,4,2000000.0,2005.0,334.0,6.8,1.85,592,2,Inside Deep Throat 
4294,1,587,46.0,86.0,10.0,126.0,1195,189.0,535249.0,907,3467,768,2569,0.0,13.0,43,9,3400000.0,2010.0,131.0,4.6,1.85,974,3,The Virginity Hit 
4296,1,330,46.0,96.0,0.0,902.0,1358,49000.0,371081.0,1151,7479,51441,806,2.0,86.0,43,7,6000000.0,2004.0,1000.0,7.0,1.85,857,6,House of D 
4298,1,912,51.0,91.0,4.0,0.0,1927,33.0,124494.0,609,5613,36,1408,1.0,102.0,43,7,2000000.0,1998.0,3.0,6.7,1.85,0,6,Six-String Samurai 
4301,1,588,45.0,85.0,0.0,966.0,1939,22000.0,100669.0,1077,2522,36885,2123,1.0,11.0,43,9,3800000.0,2009.0,12000.0,5.8,2.35,407,6,Saint John of Las Vegas 
4303,1,1363,74.0,129.0,776.0,256.0,303,25000.0,186354.0,626,1758,26176,1621,0.0,30.0,43,9,13500000.0,2015.0,463.0,4.5,2.35,0,6,Stonewall 
4311,1,592,34.0,92.0,11.0,1000.0,368,26000.0,12667.0,596,19336,39518,532,2.0,90.0,42,9,14000.0,2005.0,11000.0,6.6,2.35,0,6,London 
4312,1,918,78.0,96.0,38.0,85.0,1100,363.0,198407.0,160,10282,774,1730,1.0,78.0,43,9,2000000.0,2006.0,223.0,6.6,1.85,474,6,Sherrybaby 
4318,1,1269,30.0,119.0,5.0,12.0,1145,29.0,4958.0,1109,9689,86,2090,2.0,23.0,37,9,2000000.0,2008.0,18.0,7.8,2.35,1000,6,Gangster's Paradise: Jerusalema 
4328,0,1171,90.0,92.0,0.0,18.0,682,1000.0,7927.0,1133,19236,1055,2370,1.0,175.0,43,5,2300000.0,1947.0,29.0,7.7,1.37,0,6,The Lady from Shanghai 
4333,0,1190,94.0,106.0,5.0,356.0,1159,416.0,2436.0,739,344,1611,1913,2.0,19.0,43,5,2000000.0,2012.0,403.0,5.7,2.35,655,3,The Ghastly Love of Johnny X 
4343,0,1540,45.0,99.0,28.0,223.0,470,18000.0,4600000.0,751,11763,19649,981,2.0,111.0,43,9,1900000.0,1986.0,1000.0,7.1,1.85,0,6,River's Edge 
4344,1,1068,60.0,103.0,35.0,482.0,142,548.0,1420578.0,1076,4894,2389,1240,0.0,122.0,43,7,1900000.0,2003.0,495.0,6.4,2.35,298,6,Northfork 
4346,1,1354,363.0,95.0,89.0,263.0,1836,16000.0,1028658.0,1181,118684,17471,758,0.0,447.0,39,9,3000000.0,2010.0,517.0,7.0,2.35,24000,6,Buried 
4349,1,1175,14.0,95.0,0.0,164.0,1276,533.0,18435.0,736,1010,1082,1964,5.0,15.0,13,10,1400000.0,2006.0,323.0,5.8,1.85,104,6,One to Another 
4350,1,897,359.0,100.0,108.0,534.0,1067,17000.0,35266619.0,238,108248,20051,1969,1.0,371.0,43,9,30000000.0,2013.0,2000.0,5.9,2.35,39000,6,Carrie 
4352,1,1627,256.0,101.0,0.0,574.0,1263,40000.0,26505000.0,687,149293,42918,88,1.0,668.0,43,11,1800000.0,1984.0,852.0,7.5,1.85,10000,9,A Nightmare on Elm Street 
4353,1,632,194.0,90.0,120.0,0.0,1666,41.0,2957978.0,1067,40481,68,1112,0.0,134.0,42,7,1000000.0,2008.0,27.0,7.8,1.85,0,14,Man on Wire 
4355,1,616,10.0,89.0,47.0,585.0,20,628.0,444044.0,844,744,4249,784,6.0,19.0,43,9,1900000.0,2015.0,606.0,7.2,1.85,1000,6,Brotherly Love 
4356,1,306,311.0,87.0,13.0,308.0,161,463.0,40990055.0,191,41509,1958,1892,0.0,300.0,13,7,1800000.0,2010.0,400.0,5.6,1.85,0,6,The Last Exorcism 
4360,1,195,85.0,118.0,12.0,67.0,109,201.0,5709616.0,298,11088,546,1922,0.0,110.0,27,9,1800000.0,2002.0,163.0,6.8,1.85,544,6,El crimen del padre Amaro 
4361,1,121,663.0,93.0,188.0,168.0,766,2000.0,12784397.0,1101,70336,2658,675,0.0,269.0,43,7,1800000.0,2012.0,458.0,7.3,1.85,31000,6,Beasts of the Southern Wild 
4363,1,961,39.0,109.0,9.0,280.0,514,767.0,3050934.0,15,2794,2187,1070,1.0,78.0,43,7,1800000.0,2000.0,380.0,7.3,1.85,0,6,Songcatcher 
4375,0,1573,181.0,81.0,670.0,34.0,1302,486.0,7267324.0,994,161471,623,186,1.0,709.0,15,9,3500000.0,1998.0,37.0,7.8,1.85,0,6,Run Lola Run 
4376,1,951,114.0,93.0,75.0,446.0,2141,701.0,145540.0,573,26773,2489,1849,1.0,277.0,43,9,500000.0,2002.0,461.0,6.7,1.85,0,6,May 
4381,1,1551,179.0,138.0,143.0,783.0,1910,1000.0,35918429.0,1345,32415,3970,1322,1.0,510.0,43,9,1700000.0,2001.0,874.0,7.5,2.35,951,6,In the Bedroom 
4382,1,1488,225.0,105.0,68.0,374.0,337,635.0,92401.0,1198,56402,2423,535,0.0,209.0,43,9,2000000.0,2010.0,445.0,6.3,2.35,17000,14,I Spit on Your Grave 
4383,1,987,77.0,98.0,3.0,327.0,832,349.0,1943649.0,53,8697,2095,1149,3.0,122.0,43,7,1700000.0,1999.0,347.0,6.3,1.85,374,3,"Happy, Texas "
4384,1,1208,124.0,86.0,84.0,34.0,1526,680.0,992238.0,1054,16349,763,602,0.0,103.0,42,9,1700000.0,2004.0,46.0,6.8,1.85,869,6,My Summer of Love 
4385,1,1316,195.0,104.0,25.0,73.0,1560,638.0,4231500.0,1012,30479,822,1489,2.0,162.0,20,6,1000000.0,2013.0,85.0,7.8,2.35,16000,6,The Lunchbox 
4386,1,1391,76.0,100.0,87.0,420.0,985,887.0,396035.0,1246,2725,2721,2294,0.0,48.0,42,9,1000000.0,2004.0,805.0,6.9,1.85,305,6,Yes 
4393,1,1120,109.0,95.0,0.0,0.0,23,227.0,1060591.0,1414,9750,231,1783,0.0,66.0,13,6,1300000.0,2007.0,4.0,7.2,1.85,0,6,Caramel 
4398,1,477,35.0,123.0,0.0,21.0,922,963.0,26893.0,210,4391,1694,1727,0.0,26.0,13,9,1600000.0,1969.0,710.0,7.2,2.35,278,6,Mississippi Mermaid 
4399,1,3,22.0,111.0,1000.0,127.0,1352,2000.0,2580.0,714,1618,2564,1826,2.0,40.0,43,9,1650000.0,2003.0,163.0,5.4,2.35,63,6,I Love Your Work 
4401,1,1654,287.0,110.0,0.0,1000.0,1167,3000.0,58885635.0,1360,194426,10438,1668,0.0,1057.0,43,9,26000000.0,2004.0,2000.0,7.4,2.35,7000,14,Dawn of the Dead 
4402,1,10,173.0,108.0,191.0,336.0,357,597.0,19067631.0,828,37714,1981,693,1.0,204.0,43,7,2000000.0,2007.0,541.0,7.1,1.85,0,6,Waitress 
4403,1,1133,61.0,92.0,15.0,49.0,573,633.0,11806119.0,155,57578,1168,1372,1.0,210.0,43,9,1100000.0,1988.0,403.0,6.8,1.85,0,6,Bloodsport 
4406,1,1153,110.0,88.0,387.0,18.0,632,436.0,7362100.0,1400,60295,479,1879,0.0,232.0,43,9,1500000.0,2005.0,25.0,7.4,1.85,0,6,The Squid and the Whale 
4407,1,209,110.0,97.0,0.0,117.0,945,378.0,7022940.0,1212,14018,1173,308,1.0,190.0,43,9,1000000.0,2001.0,321.0,6.7,1.85,682,6,Kissing Jessica Stein 
4411,1,100,53.0,103.0,460.0,900.0,1435,991.0,5132222.0,178,14112,2990,2203,1.0,83.0,6,9,2000000.0,1994.0,971.0,7.2,1.85,619,6,Exotica 
4412,1,1609,106.0,110.0,787.0,642.0,2114,1000.0,2365931.0,84,36657,4762,1069,2.0,318.0,43,9,1500000.0,1998.0,787.0,7.5,1.85,0,6,Buffalo '66 
4413,1,638,445.0,103.0,0.0,588.0,175,852.0,53991137.0,837,202800,3030,1959,1.0,752.0,43,7,1500000.0,2010.0,618.0,6.8,2.35,60000,14,Insidious 
